testname,LOOKAHEAD,FIFO,PB,fifo_size,streaming_latency,size,execution_cycles,dfg_size,trip_count
hp_filter,1,1,0,8,100,MEDIUM_DATASET,10961,16,9999
hp_filter,1,1,1,8,100,MEDIUM_DATASET,10961,16,9999
hp_filter,0,0,0,8,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,8,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,8,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,8,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,8,200,MEDIUM_DATASET,11061,16,9999
hp_filter,1,1,1,8,200,MEDIUM_DATASET,11061,16,9999
hp_filter,0,0,0,8,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,8,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,8,300,MEDIUM_DATASET,90321,7,9999
hp_filter,0,1,1,8,300,MEDIUM_DATASET,90321,7,9999
hp_filter,1,1,0,8,300,MEDIUM_DATASET,11161,16,9999
hp_filter,1,1,1,8,300,MEDIUM_DATASET,11161,16,9999
hp_filter,0,0,0,8,400,MEDIUM_DATASET,111185,9,9999
hp_filter,0,0,1,8,400,MEDIUM_DATASET,111185,9,9999
hp_filter,0,1,0,8,400,MEDIUM_DATASET,97926,7,9999
hp_filter,0,1,1,8,400,MEDIUM_DATASET,97926,7,9999
hp_filter,1,1,0,8,400,MEDIUM_DATASET,11261,16,9999
hp_filter,1,1,1,8,400,MEDIUM_DATASET,11261,16,9999
hp_filter,0,0,0,8,500,MEDIUM_DATASET,120885,9,9999
hp_filter,0,0,1,8,500,MEDIUM_DATASET,120885,9,9999
hp_filter,0,1,0,8,500,MEDIUM_DATASET,107526,7,9999
hp_filter,0,1,1,8,500,MEDIUM_DATASET,107526,7,9999
hp_filter,1,1,0,8,500,MEDIUM_DATASET,11361,16,9999
hp_filter,1,1,1,8,500,MEDIUM_DATASET,11361,16,9999
hp_filter,0,0,0,8,600,MEDIUM_DATASET,130585,9,9999
hp_filter,0,0,1,8,600,MEDIUM_DATASET,130585,9,9999
hp_filter,0,1,0,8,600,MEDIUM_DATASET,117126,7,9999
hp_filter,0,1,1,8,600,MEDIUM_DATASET,117126,7,9999
hp_filter,1,1,0,8,600,MEDIUM_DATASET,11461,16,9999
hp_filter,1,1,1,8,600,MEDIUM_DATASET,11461,16,9999
hp_filter,0,0,0,10,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,10,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,10,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,10,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,10,0,MEDIUM_DATASET,10885,16,9999
hp_filter,1,1,1,10,0,MEDIUM_DATASET,10885,16,9999
hp_filter,0,0,0,10,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,10,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,10,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,10,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,10,100,MEDIUM_DATASET,10985,16,9999
hp_filter,1,1,1,10,100,MEDIUM_DATASET,10985,16,9999
hp_filter,0,0,0,10,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,10,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,10,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,10,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,10,200,MEDIUM_DATASET,11085,16,9999
hp_filter,1,1,1,10,200,MEDIUM_DATASET,11085,16,9999
hp_filter,0,0,0,10,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,10,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,10,300,MEDIUM_DATASET,90321,7,9999
hp_filter,0,1,1,10,300,MEDIUM_DATASET,90321,7,9999
hp_filter,1,1,0,10,300,MEDIUM_DATASET,11185,16,9999
hp_filter,1,1,1,10,300,MEDIUM_DATASET,11185,16,9999
hp_filter,0,0,0,10,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,0,1,10,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,1,0,10,400,MEDIUM_DATASET,92671,7,9999
hp_filter,0,1,1,10,400,MEDIUM_DATASET,92671,7,9999
hp_filter,1,1,0,10,400,MEDIUM_DATASET,11285,16,9999
hp_filter,1,1,1,10,400,MEDIUM_DATASET,11285,16,9999
hp_filter,0,0,0,10,500,MEDIUM_DATASET,114297,9,9999
hp_filter,0,0,1,10,500,MEDIUM_DATASET,114297,9,9999
hp_filter,0,1,0,10,500,MEDIUM_DATASET,101771,7,9999
hp_filter,0,1,1,10,500,MEDIUM_DATASET,101771,7,9999
hp_filter,1,1,0,10,500,MEDIUM_DATASET,11385,16,9999
hp_filter,1,1,1,10,500,MEDIUM_DATASET,11385,16,9999
hp_filter,0,0,0,10,600,MEDIUM_DATASET,123397,9,9999
hp_filter,0,0,1,10,600,MEDIUM_DATASET,123397,9,9999
hp_filter,0,1,0,10,600,MEDIUM_DATASET,110871,7,9999
hp_filter,0,1,1,10,600,MEDIUM_DATASET,110871,7,9999
hp_filter,1,1,0,10,600,MEDIUM_DATASET,11485,16,9999
hp_filter,1,1,1,10,600,MEDIUM_DATASET,11485,16,9999
hp_filter,0,0,0,12,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,12,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,12,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,12,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,12,0,MEDIUM_DATASET,10909,16,9999
hp_filter,1,1,1,12,0,MEDIUM_DATASET,10909,16,9999
hp_filter,0,0,0,12,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,12,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,12,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,12,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,12,100,MEDIUM_DATASET,11009,16,9999
hp_filter,1,1,1,12,100,MEDIUM_DATASET,11009,16,9999
hp_filter,0,0,0,12,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,12,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,12,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,12,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,12,200,MEDIUM_DATASET,11109,16,9999
hp_filter,1,1,1,12,200,MEDIUM_DATASET,11109,16,9999
hp_filter,0,0,0,12,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,12,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,12,300,MEDIUM_DATASET,90321,7,9999
hp_filter,0,1,1,12,300,MEDIUM_DATASET,90321,7,9999
hp_filter,1,1,0,12,300,MEDIUM_DATASET,11209,16,9999
hp_filter,1,1,1,12,300,MEDIUM_DATASET,11209,16,9999
hp_filter,0,0,0,12,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,0,1,12,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,1,0,12,400,MEDIUM_DATASET,90421,7,9999
hp_filter,0,1,1,12,400,MEDIUM_DATASET,90421,7,9999
hp_filter,1,1,0,12,400,MEDIUM_DATASET,11309,16,9999
hp_filter,1,1,1,12,400,MEDIUM_DATASET,11309,16,9999
hp_filter,0,0,0,12,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,0,1,12,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,1,0,12,500,MEDIUM_DATASET,96485,7,9999
hp_filter,0,1,1,12,500,MEDIUM_DATASET,96485,7,9999
hp_filter,1,1,0,12,500,MEDIUM_DATASET,11409,16,9999
hp_filter,1,1,1,12,500,MEDIUM_DATASET,11409,16,9999
hp_filter,0,0,0,12,600,MEDIUM_DATASET,117077,9,9999
hp_filter,0,0,1,12,600,MEDIUM_DATASET,117077,9,9999
hp_filter,0,1,0,12,600,MEDIUM_DATASET,104985,7,9999
hp_filter,0,1,1,12,600,MEDIUM_DATASET,104985,7,9999
hp_filter,1,1,0,12,600,MEDIUM_DATASET,11509,16,9999
hp_filter,1,1,1,12,600,MEDIUM_DATASET,11509,16,9999
hp_filter,0,0,0,14,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,14,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,14,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,14,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,14,0,MEDIUM_DATASET,10933,16,9999
hp_filter,1,1,1,14,0,MEDIUM_DATASET,10933,16,9999
hp_filter,0,0,0,14,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,14,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,14,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,14,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,14,100,MEDIUM_DATASET,11033,16,9999
hp_filter,1,1,1,14,100,MEDIUM_DATASET,11033,16,9999
hp_filter,0,0,0,14,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,14,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,14,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,14,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,14,200,MEDIUM_DATASET,11133,16,9999
hp_filter,1,1,1,14,200,MEDIUM_DATASET,11133,16,9999
hp_filter,0,0,0,14,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,14,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,14,300,MEDIUM_DATASET,90321,7,9999
hp_filter,0,1,1,14,300,MEDIUM_DATASET,90321,7,9999
hp_filter,1,1,0,14,300,MEDIUM_DATASET,11233,16,9999
hp_filter,1,1,1,14,300,MEDIUM_DATASET,11233,16,9999
hp_filter,0,0,0,14,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,0,1,14,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,1,0,14,400,MEDIUM_DATASET,90421,7,9999
hp_filter,0,1,1,14,400,MEDIUM_DATASET,90421,7,9999
hp_filter,1,1,0,14,400,MEDIUM_DATASET,11333,16,9999
hp_filter,1,1,1,14,400,MEDIUM_DATASET,11333,16,9999
hp_filter,0,0,0,14,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,0,1,14,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,1,0,14,500,MEDIUM_DATASET,91864,7,9999
hp_filter,0,1,1,14,500,MEDIUM_DATASET,91864,7,9999
hp_filter,1,1,0,14,500,MEDIUM_DATASET,11433,16,9999
hp_filter,1,1,1,14,500,MEDIUM_DATASET,11433,16,9999
hp_filter,0,0,0,14,600,MEDIUM_DATASET,111417,9,9999
hp_filter,0,0,1,14,600,MEDIUM_DATASET,111417,9,9999
hp_filter,0,1,0,14,600,MEDIUM_DATASET,99864,7,9999
hp_filter,0,1,1,14,600,MEDIUM_DATASET,99864,7,9999
hp_filter,1,1,0,14,600,MEDIUM_DATASET,11533,16,9999
hp_filter,1,1,1,14,600,MEDIUM_DATASET,11533,16,9999
hp_filter,0,0,0,16,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,0,1,16,0,MEDIUM_DATASET,110017,9,9999
hp_filter,0,1,0,16,0,MEDIUM_DATASET,90021,7,9999
hp_filter,0,1,1,16,0,MEDIUM_DATASET,90021,7,9999
hp_filter,1,1,0,16,0,MEDIUM_DATASET,10957,16,9999
hp_filter,1,1,1,16,0,MEDIUM_DATASET,10957,16,9999
hp_filter,0,0,0,16,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,0,1,16,100,MEDIUM_DATASET,110117,9,9999
hp_filter,0,1,0,16,100,MEDIUM_DATASET,90121,7,9999
hp_filter,0,1,1,16,100,MEDIUM_DATASET,90121,7,9999
hp_filter,1,1,0,16,100,MEDIUM_DATASET,11057,16,9999
hp_filter,1,1,1,16,100,MEDIUM_DATASET,11057,16,9999
hp_filter,0,0,0,16,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,0,1,16,200,MEDIUM_DATASET,110217,9,9999
hp_filter,0,1,0,16,200,MEDIUM_DATASET,90221,7,9999
hp_filter,0,1,1,16,200,MEDIUM_DATASET,90221,7,9999
hp_filter,1,1,0,16,200,MEDIUM_DATASET,11157,16,9999
hp_filter,1,1,1,16,200,MEDIUM_DATASET,11157,16,9999
hp_filter,0,0,0,16,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,0,1,16,300,MEDIUM_DATASET,110317,9,9999
hp_filter,0,1,0,16,300,MEDIUM_DATASET,90321,7,9999
hp_filter,0,1,1,16,300,MEDIUM_DATASET,90321,7,9999
hp_filter,1,1,0,16,300,MEDIUM_DATASET,11257,16,9999
hp_filter,1,1,1,16,300,MEDIUM_DATASET,11257,16,9999
hp_filter,0,0,0,16,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,0,1,16,400,MEDIUM_DATASET,110417,9,9999
hp_filter,0,1,0,16,400,MEDIUM_DATASET,90421,7,9999
hp_filter,0,1,1,16,400,MEDIUM_DATASET,90421,7,9999
hp_filter,1,1,0,16,400,MEDIUM_DATASET,11357,16,9999
hp_filter,1,1,1,16,400,MEDIUM_DATASET,11357,16,9999
hp_filter,0,0,0,16,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,0,1,16,500,MEDIUM_DATASET,110517,9,9999
hp_filter,0,1,0,16,500,MEDIUM_DATASET,90521,7,9999
hp_filter,0,1,1,16,500,MEDIUM_DATASET,90521,7,9999
hp_filter,1,1,0,16,500,MEDIUM_DATASET,11457,16,9999
hp_filter,1,1,1,16,500,MEDIUM_DATASET,11457,16,9999
hp_filter,0,0,0,16,600,MEDIUM_DATASET,110617,9,9999
hp_filter,0,0,1,16,600,MEDIUM_DATASET,110617,9,9999
hp_filter,0,1,0,16,600,MEDIUM_DATASET,95346,7,9999
hp_filter,0,1,1,16,600,MEDIUM_DATASET,95346,7,9999
hp_filter,1,1,0,16,600,MEDIUM_DATASET,11557,16,9999
hp_filter,1,1,1,16,600,MEDIUM_DATASET,11557,16,9999
momentum_sgd,0,0,0,4,0,MEDIUM_DATASET,110026,10,9999
momentum_sgd,0,0,1,4,0,MEDIUM_DATASET,110026,12,9999
momentum_sgd,0,1,0,4,0,MEDIUM_DATASET,90029,9,9999
momentum_sgd,0,1,1,4,0,MEDIUM_DATASET,90029,11,9999
momentum_sgd,1,1,0,4,0,MEDIUM_DATASET,14904,18,9999
momentum_sgd,1,1,1,4,0,MEDIUM_DATASET,15096,26,9999
momentum_sgd,0,0,0,4,100,MEDIUM_DATASET,110126,10,9999
momentum_sgd,0,0,1,4,100,MEDIUM_DATASET,110126,12,9999
momentum_sgd,0,1,0,4,100,MEDIUM_DATASET,90387,9,9999
momentum_sgd,0,1,1,4,100,MEDIUM_DATASET,90387,11,9999
momentum_sgd,1,1,0,4,100,MEDIUM_DATASET,17494,18,9999
momentum_sgd,1,1,1,4,100,MEDIUM_DATASET,16675,26,9999
momentum_sgd,0,0,0,4,200,MEDIUM_DATASET,122728,10,9999
momentum_sgd,0,0,1,4,200,MEDIUM_DATASET,122728,12,9999
momentum_sgd,0,1,0,4,200,MEDIUM_DATASET,103387,9,9999
momentum_sgd,0,1,1,4,200,MEDIUM_DATASET,103387,11,9999
momentum_sgd,1,1,0,4,200,MEDIUM_DATASET,29231,18,9999
momentum_sgd,1,1,1,4,200,MEDIUM_DATASET,21075,26,9999
momentum_sgd,0,0,0,4,300,MEDIUM_DATASET,136128,10,9999
momentum_sgd,0,0,1,4,300,MEDIUM_DATASET,136128,12,9999
momentum_sgd,0,1,0,4,300,MEDIUM_DATASET,116387,9,9999
momentum_sgd,0,1,1,4,300,MEDIUM_DATASET,116387,11,9999
momentum_sgd,1,1,0,4,300,MEDIUM_DATASET,40731,18,9999
momentum_sgd,1,1,1,4,300,MEDIUM_DATASET,25475,26,9999
momentum_sgd,0,0,0,4,400,MEDIUM_DATASET,149528,10,9999
momentum_sgd,0,0,1,4,400,MEDIUM_DATASET,149528,12,9999
momentum_sgd,0,1,0,4,400,MEDIUM_DATASET,129387,9,9999
momentum_sgd,0,1,1,4,400,MEDIUM_DATASET,129387,11,9999
momentum_sgd,1,1,0,4,400,MEDIUM_DATASET,52231,18,9999
momentum_sgd,1,1,1,4,400,MEDIUM_DATASET,29875,26,9999
momentum_sgd,0,0,0,4,500,MEDIUM_DATASET,162928,10,9999
momentum_sgd,0,0,1,4,500,MEDIUM_DATASET,162928,12,9999
momentum_sgd,0,1,0,4,500,MEDIUM_DATASET,142387,9,9999
momentum_sgd,0,1,1,4,500,MEDIUM_DATASET,142387,11,9999
momentum_sgd,1,1,0,4,500,MEDIUM_DATASET,63731,18,9999
momentum_sgd,1,1,1,4,500,MEDIUM_DATASET,34275,26,9999
momentum_sgd,0,0,0,4,600,MEDIUM_DATASET,176328,10,9999
momentum_sgd,0,0,1,4,600,MEDIUM_DATASET,176328,12,9999
momentum_sgd,0,1,0,4,600,MEDIUM_DATASET,155387,9,9999
momentum_sgd,0,1,1,4,600,MEDIUM_DATASET,155387,11,9999
momentum_sgd,1,1,0,4,600,MEDIUM_DATASET,75231,18,9999
momentum_sgd,1,1,1,4,600,MEDIUM_DATASET,38675,26,9999
momentum_sgd,0,0,0,6,0,MEDIUM_DATASET,110026,10,9999
momentum_sgd,0,0,1,6,0,MEDIUM_DATASET,110026,12,9999
momentum_sgd,0,1,0,6,0,MEDIUM_DATASET,90029,9,9999
momentum_sgd,0,1,1,6,0,MEDIUM_DATASET,90029,11,9999
momentum_sgd,1,1,0,6,0,MEDIUM_DATASET,10937,18,9999
momentum_sgd,1,1,1,6,0,MEDIUM_DATASET,11129,26,9999
momentum_sgd,0,0,0,6,100,MEDIUM_DATASET,110126,10,9999
momentum_sgd,0,0,1,6,100,MEDIUM_DATASET,110126,12,9999
momentum_sgd,0,1,0,6,100,MEDIUM_DATASET,90129,9,9999
momentum_sgd,0,1,1,6,100,MEDIUM_DATASET,90129,11,9999
momentum_sgd,1,1,0,6,100,MEDIUM_DATASET,11037,18,9999
momentum_sgd,1,1,1,6,100,MEDIUM_DATASET,11229,26,9999
momentum_sgd,0,0,0,6,200,MEDIUM_DATASET,119514,10,9999
momentum_sgd,0,0,1,6,200,MEDIUM_DATASET,119514,12,9999
momentum_sgd,0,1,0,6,200,MEDIUM_DATASET,100813,9,9999
momentum_sgd,0,1,1,6,200,MEDIUM_DATASET,100813,11,9999
momentum_sgd,1,1,0,6,200,MEDIUM_DATASET,11137,18,9999
momentum_sgd,1,1,1,6,200,MEDIUM_DATASET,11329,26,9999
momentum_sgd,0,0,0,6,300,MEDIUM_DATASET,132514,10,9999
momentum_sgd,0,0,1,6,300,MEDIUM_DATASET,132514,12,9999
momentum_sgd,0,1,0,6,300,MEDIUM_DATASET,113513,9,9999
momentum_sgd,0,1,1,6,300,MEDIUM_DATASET,113513,11,9999
momentum_sgd,1,1,0,6,300,MEDIUM_DATASET,11237,18,9999
momentum_sgd,1,1,1,6,300,MEDIUM_DATASET,11429,26,9999
momentum_sgd,0,0,0,6,400,MEDIUM_DATASET,145514,10,9999
momentum_sgd,0,0,1,6,400,MEDIUM_DATASET,145514,12,9999
momentum_sgd,0,1,0,6,400,MEDIUM_DATASET,126213,9,9999
momentum_sgd,0,1,1,6,400,MEDIUM_DATASET,126213,11,9999
momentum_sgd,1,1,0,6,400,MEDIUM_DATASET,11337,18,9999
momentum_sgd,1,1,1,6,400,MEDIUM_DATASET,11529,26,9999
momentum_sgd,0,0,0,6,500,MEDIUM_DATASET,158514,10,9999
momentum_sgd,0,0,1,6,500,MEDIUM_DATASET,158514,12,9999
momentum_sgd,0,1,0,6,500,MEDIUM_DATASET,138913,9,9999
momentum_sgd,0,1,1,6,500,MEDIUM_DATASET,138913,11,9999
momentum_sgd,1,1,0,6,500,MEDIUM_DATASET,11437,18,9999
momentum_sgd,1,1,1,6,500,MEDIUM_DATASET,11629,26,9999
momentum_sgd,0,0,0,6,600,MEDIUM_DATASET,171514,10,9999
momentum_sgd,0,0,1,6,600,MEDIUM_DATASET,171514,12,9999
momentum_sgd,0,1,0,6,600,MEDIUM_DATASET,151613,9,9999
momentum_sgd,0,1,1,6,600,MEDIUM_DATASET,151613,11,9999
momentum_sgd,1,1,0,6,600,MEDIUM_DATASET,11537,18,9999
momentum_sgd,1,1,1,6,600,MEDIUM_DATASET,11729,26,9999
momentum_sgd,0,0,0,8,0,MEDIUM_DATASET,110026,10,9999
momentum_sgd,0,0,1,8,0,MEDIUM_DATASET,110026,12,9999
momentum_sgd,0,1,0,8,0,MEDIUM_DATASET,90029,9,9999
momentum_sgd,0,1,1,8,0,MEDIUM_DATASET,90029,11,9999
momentum_sgd,1,1,0,8,0,MEDIUM_DATASET,10961,18,9999
momentum_sgd,1,1,1,8,0,MEDIUM_DATASET,11153,26,9999
momentum_sgd,0,0,0,8,100,MEDIUM_DATASET,110126,10,9999
momentum_sgd,0,0,1,8,100,MEDIUM_DATASET,110126,12,9999
momentum_sgd,0,1,0,8,100,MEDIUM_DATASET,90129,9,9999
momentum_sgd,0,1,1,8,100,MEDIUM_DATASET,90129,11,9999
momentum_sgd,1,1,0,8,100,MEDIUM_DATASET,11061,18,9999
momentum_sgd,1,1,1,8,100,MEDIUM_DATASET,11253,26,9999
momentum_sgd,0,0,0,8,200,MEDIUM_DATASET,116477,10,9999
momentum_sgd,0,0,1,8,200,MEDIUM_DATASET,116426,12,9999
momentum_sgd,0,1,0,8,200,MEDIUM_DATASET,98347,9,9999
momentum_sgd,0,1,1,8,200,MEDIUM_DATASET,98347,11,9999
momentum_sgd,1,1,0,8,200,MEDIUM_DATASET,11161,18,9999
momentum_sgd,1,1,1,8,200,MEDIUM_DATASET,11353,26,9999
momentum_sgd,0,0,0,8,300,MEDIUM_DATASET,129077,10,9999
momentum_sgd,0,0,1,8,300,MEDIUM_DATASET,128926,12,9999
momentum_sgd,0,1,0,8,300,MEDIUM_DATASET,110747,9,9999
momentum_sgd,0,1,1,8,300,MEDIUM_DATASET,110747,11,9999
momentum_sgd,1,1,0,8,300,MEDIUM_DATASET,11261,18,9999
momentum_sgd,1,1,1,8,300,MEDIUM_DATASET,11453,26,9999
momentum_sgd,0,0,0,8,400,MEDIUM_DATASET,141677,10,9999
momentum_sgd,0,0,1,8,400,MEDIUM_DATASET,141426,12,9999
momentum_sgd,0,1,0,8,400,MEDIUM_DATASET,123147,9,9999
momentum_sgd,0,1,1,8,400,MEDIUM_DATASET,123147,11,9999
momentum_sgd,1,1,0,8,400,MEDIUM_DATASET,11361,18,9999
momentum_sgd,1,1,1,8,400,MEDIUM_DATASET,11553,26,9999
momentum_sgd,0,0,0,8,500,MEDIUM_DATASET,154277,10,9999
momentum_sgd,0,0,1,8,500,MEDIUM_DATASET,153926,12,9999
momentum_sgd,0,1,0,8,500,MEDIUM_DATASET,135547,9,9999
momentum_sgd,0,1,1,8,500,MEDIUM_DATASET,135547,11,9999
momentum_sgd,1,1,0,8,500,MEDIUM_DATASET,11461,18,9999
momentum_sgd,1,1,1,8,500,MEDIUM_DATASET,11653,26,9999
momentum_sgd,0,0,0,8,600,MEDIUM_DATASET,166877,10,9999
momentum_sgd,0,0,1,8,600,MEDIUM_DATASET,166426,12,9999
momentum_sgd,0,1,0,8,600,MEDIUM_DATASET,147947,9,9999
momentum_sgd,0,1,1,8,600,MEDIUM_DATASET,147947,11,9999
momentum_sgd,1,1,0,8,600,MEDIUM_DATASET,11561,18,9999
momentum_sgd,1,1,1,8,600,MEDIUM_DATASET,11753,26,9999
momentum_sgd,0,0,0,10,0,MEDIUM_DATASET,110026,10,9999
momentum_sgd,0,0,1,10,0,MEDIUM_DATASET,110026,12,9999
momentum_sgd,0,1,0,10,0,MEDIUM_DATASET,90029,9,9999
momentum_sgd,0,1,1,10,0,MEDIUM_DATASET,90029,11,9999
momentum_sgd,1,1,0,10,0,MEDIUM_DATASET,10985,18,9999
momentum_sgd,1,1,1,10,0,MEDIUM_DATASET,11177,26,9999
momentum_sgd,0,0,0,10,100,MEDIUM_DATASET,110126,10,9999
momentum_sgd,0,0,1,10,100,MEDIUM_DATASET,110126,12,9999
momentum_sgd,0,1,0,10,100,MEDIUM_DATASET,90129,9,9999
momentum_sgd,0,1,1,10,100,MEDIUM_DATASET,90129,11,9999
momentum_sgd,1,1,0,10,100,MEDIUM_DATASET,11085,18,9999
momentum_sgd,1,1,1,10,100,MEDIUM_DATASET,11277,26,9999
momentum_sgd,0,0,0,10,200,MEDIUM_DATASET,113614,10,9999
momentum_sgd,0,0,1,10,200,MEDIUM_DATASET,113614,12,9999
momentum_sgd,0,1,0,10,200,MEDIUM_DATASET,95941,9,9999
momentum_sgd,0,1,1,10,200,MEDIUM_DATASET,95941,11,9999
momentum_sgd,1,1,0,10,200,MEDIUM_DATASET,11185,18,9999
momentum_sgd,1,1,1,10,200,MEDIUM_DATASET,11377,26,9999
momentum_sgd,0,0,0,10,300,MEDIUM_DATASET,125814,10,9999
momentum_sgd,0,0,1,10,300,MEDIUM_DATASET,125814,12,9999
momentum_sgd,0,1,0,10,300,MEDIUM_DATASET,107941,9,9999
momentum_sgd,0,1,1,10,300,MEDIUM_DATASET,107941,11,9999
momentum_sgd,1,1,0,10,300,MEDIUM_DATASET,11285,18,9999
momentum_sgd,1,1,1,10,300,MEDIUM_DATASET,11477,26,9999
momentum_sgd,0,0,0,10,400,MEDIUM_DATASET,138014,10,9999
momentum_sgd,0,0,1,10,400,MEDIUM_DATASET,138014,12,9999
momentum_sgd,0,1,0,10,400,MEDIUM_DATASET,119941,9,9999
momentum_sgd,0,1,1,10,400,MEDIUM_DATASET,119941,11,9999
momentum_sgd,1,1,0,10,400,MEDIUM_DATASET,11385,18,9999
momentum_sgd,1,1,1,10,400,MEDIUM_DATASET,11577,26,9999
momentum_sgd,0,0,0,10,500,MEDIUM_DATASET,150214,10,9999
momentum_sgd,0,0,1,10,500,MEDIUM_DATASET,150214,12,9999
momentum_sgd,0,1,0,10,500,MEDIUM_DATASET,131941,9,9999
momentum_sgd,0,1,1,10,500,MEDIUM_DATASET,131941,11,9999
momentum_sgd,1,1,0,10,500,MEDIUM_DATASET,11485,18,9999
momentum_sgd,1,1,1,10,500,MEDIUM_DATASET,11677,26,9999
momentum_sgd,0,0,0,10,600,MEDIUM_DATASET,162414,10,9999
momentum_sgd,0,0,1,10,600,MEDIUM_DATASET,162414,12,9999
momentum_sgd,0,1,0,10,600,MEDIUM_DATASET,143941,9,9999
momentum_sgd,0,1,1,10,600,MEDIUM_DATASET,143941,11,9999
momentum_sgd,1,1,0,10,600,MEDIUM_DATASET,11585,18,9999
momentum_sgd,1,1,1,10,600,MEDIUM_DATASET,11777,26,9999
momentum_sgd,0,0,0,12,0,MEDIUM_DATASET,110026,10,9999
momentum_sgd,0,0,1,12,0,MEDIUM_DATASET,110026,12,9999
momentum_sgd,0,1,0,12,0,MEDIUM_DATASET,90029,9,9999
momentum_sgd,0,1,1,12,0,MEDIUM_DATASET,90029,11,9999
momentum_sgd,1,1,0,12,0,MEDIUM_DATASET,11009,18,9999
momentum_sgd,1,1,1,12,0,MEDIUM_DATASET,11201,26,9999
momentum_sgd,0,0,0,12,100,MEDIUM_DATASET,110126,10,9999
momentum_sgd,0,0,1,12,100,MEDIUM_DATASET,110126,12,9999
momentum_sgd,0,1,0,12,100,MEDIUM_DATASET,90129,9,9999
